[train] device: cuda | cpu threads: 4
[train] observation space: (4, 84, 84) uint8 | action space: 2
[train] CNN parameters: 1,685,154 | replay buffer ~5.64 GB (100,000 transitions)
[train] step   328,000/1,000,000 | eps 0.010 | ep_return   11.78 | ep_len     61 | updates   77,000 |   353 step/s
[train] step   330,000/1,000,000 | eps 0.010 | ep_return   12.14 | ep_len     63 | updates   77,500 |   353 step/s
[train] step   332,000/1,000,000 | eps 0.010 | ep_return   12.20 | ep_len     63 | updates   78,000 |   353 step/s
[train] step   334,000/1,000,000 | eps 0.010 | ep_return   12.42 | ep_len     64 | updates   78,500 |   353 step/s
[train] step   336,000/1,000,000 | eps 0.010 | ep_return   12.95 | ep_len     66 | updates   79,000 |   353 step/s
[train] step   338,000/1,000,000 | eps 0.010 | ep_return   13.46 | ep_len     68 | updates   79,500 |   353 step/s
[train] step   340,000/1,000,000 | eps 0.010 | ep_return   13.41 | ep_len     68 | updates   80,000 |   353 step/s
[train] step   342,000/1,000,000 | eps 0.010 | ep_return   13.02 | ep_len     66 | updates   80,500 |   353 step/s
[train] step   344,000/1,000,000 | eps 0.010 | ep_return   12.10 | ep_len     63 | updates   81,000 |   353 step/s
[train] step   346,000/1,000,000 | eps 0.010 | ep_return   12.36 | ep_len     63 | updates   81,500 |   353 step/s
[train] step   348,000/1,000,000 | eps 0.010 | ep_return   12.19 | ep_len     63 | updates   82,000 |   353 step/s
[train] step   350,000/1,000,000 | eps 0.010 | ep_return   13.14 | ep_len     66 | updates   82,500 |   353 step/s
[train] step   352,000/1,000,000 | eps 0.010 | ep_return   12.83 | ep_len     65 | updates   83,000 |   353 step/s
[train] step   354,000/1,000,000 | eps 0.010 | ep_return   13.36 | ep_len     67 | updates   83,500 |   353 step/s
[train] step   356,000/1,000,000 | eps 0.010 | ep_return   14.48 | ep_len     72 | updates   84,000 |   353 step/s
[train] step   358,000/1,000,000 | eps 0.010 | ep_return   14.29 | ep_len     71 | updates   84,500 |   353 step/s
[train] step   360,000/1,000,000 | eps 0.010 | ep_return   14.54 | ep_len     72 | updates   85,000 |   353 step/s
[train] step   362,000/1,000,000 | eps 0.010 | ep_return   14.46 | ep_len     72 | updates   85,500 |   353 step/s
[train] step   364,000/1,000,000 | eps 0.010 | ep_return   14.61 | ep_len     73 | updates   86,000 |   353 step/s
[train] step   366,000/1,000,000 | eps 0.010 | ep_return   15.67 | ep_len     77 | updates   86,500 |   353 step/s
[train] step   368,000/1,000,000 | eps 0.010 | ep_return   17.38 | ep_len     84 | updates   87,000 |   353 step/s
[train] step   370,000/1,000,000 | eps 0.010 | ep_return   17.13 | ep_len     83 | updates   87,500 |   354 step/s
[train] step   372,000/1,000,000 | eps 0.010 | ep_return   17.53 | ep_len     84 | updates   88,000 |   354 step/s
[train] step   374,000/1,000,000 | eps 0.010 | ep_return   17.14 | ep_len     83 | updates   88,500 |   354 step/s
[train] step   376,000/1,000,000 | eps 0.010 | ep_return   15.91 | ep_len     78 | updates   89,000 |   354 step/s
[train] step   378,000/1,000,000 | eps 0.010 | ep_return   16.64 | ep_len     81 | updates   89,500 |   354 step/s
[train] step   380,000/1,000,000 | eps 0.010 | ep_return   16.81 | ep_len     82 | updates   90,000 |   354 step/s
[train] step   382,000/1,000,000 | eps 0.010 | ep_return   17.21 | ep_len     83 | updates   90,500 |   354 step/s
[train] step   384,000/1,000,000 | eps 0.010 | ep_return   17.69 | ep_len     85 | updates   91,000 |   354 step/s
[train] step   386,000/1,000,000 | eps 0.010 | ep_return   18.19 | ep_len     87 | updates   91,500 |   354 step/s
[train] step   388,000/1,000,000 | eps 0.010 | ep_return   18.22 | ep_len     87 | updates   92,000 |   354 step/s
[train] step   390,000/1,000,000 | eps 0.010 | ep_return   18.82 | ep_len     90 | updates   92,500 |   354 step/s
[train] step   392,000/1,000,000 | eps 0.010 | ep_return   17.99 | ep_len     86 | updates   93,000 |   354 step/s
[train] step   394,000/1,000,000 | eps 0.010 | ep_return   17.73 | ep_len     85 | updates   93,500 |   354 step/s
[train] step   396,000/1,000,000 | eps 0.010 | ep_return   18.65 | ep_len     89 | updates   94,000 |   354 step/s
[train] step   398,000/1,000,000 | eps 0.010 | ep_return   19.26 | ep_len     91 | updates   94,500 |   354 step/s
[train] step   400,000/1,000,000 | eps 0.010 | ep_return   20.14 | ep_len     95 | updates   95,000 |   354 step/s
[eval ] step 400,000 | return 16.68 +/- 7.44
[eval ] new best (16.68) -> visual_dqn_flappy_best.pt
[train] step   402,000/1,000,000 | eps 0.010 | ep_return   21.77 | ep_len    102 | updates   95,500 |   353 step/s
[train] step   404,000/1,000,000 | eps 0.010 | ep_return   21.22 | ep_len     99 | updates   96,000 |   353 step/s
[train] step   406,000/1,000,000 | eps 0.010 | ep_return   19.73 | ep_len     93 | updates   96,500 |   353 step/s
